id,aspect,opinion
1724,OPI,不干用
1724,OPI,很自然
1724,ASP,礼品
1725,OPI,很实惠
1726,OPI,不错
1726,OPI,很满意
1727,OPI,很自然
1727,ASP,颜色
1727,OPI,很值
1728,ASP,服务
1728,ASP,价格
1728,ASP,价格幅度
1729,OPI,好用
1729,OPI,好评
1730,OPI,不错
1730,ASP,物流
1730,ASP,服务态度
1730,OPI,很好
1731,ASP,清洁能力
1731,OPI,好用
1731,ASP,泡沫
1732,ASP,持支
1732,ASP,持支
1732,OPI,很不错
1733,OPI,不错
1734,ASP,价格
1734,OPI,很奈斯
1736,OPI,不错
1737,OPI,很不错
1738,ASP,物流
1738,OPI,很快
1739,OPI,好迷你
1740,OPI,很好
1740,ASP,价格
1740,OPI,实惠
1740,OPI,很喜欢
1740,ASP,物流速度
1740,OPI,很快
1741,ASP,快递
1741,OPI,太快了
1742,OPI,非常好
1742,OPI,非常光滑
1743,OPI,还不错
1743,ASP,补水效果
1743,OPI,很好
1743,OPI,无刺激
1744,ASP,物流
1744,ASP,价格
1744,OPI,合适
1744,OPI,不错
1745,OPI,还可以
1746,ASP,美哒
1746,OPI,比想象中好
1747,OPI,特别好用
1747,OPI,不会差
1748,ASP,温和度
1748,OPI,比较好
1748,OPI,比较干净
1748,OPI,挺好
1749,OPI,很好
1749,OPI,很满意
1750,OPI,很好用
1750,OPI,还不紧绷
1751,OPI,很显白
1752,OPI,还不错
1752,OPI,不紧绷
1754,OPI,差不多
1755,OPI,挺好用的
1755,OPI,比较细腻
1755,OPI,不干燥
1755,ASP,味道
1755,OPI,很好闻
1756,OPI,便宜
1757,OPI,挺好的
1759,OPI,很好用
1760,OPI,很喜欢
1760,OPI,好舒服
1762,ASP,日期
1762,OPI,太旧了
1762,ASP,客服
1762,OPI,不回复
1762,ASP,调子
1762,OPI,高的
1763,OPI,很好
1763,OPI,不错
1763,OPI,很舒服
1763,OPI,好评
1764,OPI,大救星
1764,OPI,很细润
1764,OPI,很干的
1765,OPI,挺好
1765,OPI,挺自然
1766,OPI,太干
1767,OPI,还不错
1767,OPI,不油腻
1768,OPI,不错
1768,OPI,很不错
1768,OPI,还可以
1769,OPI,挺好的
1770,ASP,物流
1770,OPI,给力
1770,OPI,很喜欢
1771,OPI,还好
1771,OPI,便宜
1771,ASP,物流
1772,OPI,很多
1772,ASP,包装
1772,OPI,很可爱
1773,ASP,价格
1773,OPI,合理
1773,ASP,赠品
1773,ASP,送货速度
1773,OPI,很快
1774,OPI,很好
1774,OPI,很快
1775,OPI,很好
1775,OPI,很快
1776,OPI,太稀了
1776,ASP,清洁效果
1776,ASP,清洁能力
1776,OPI,一般
1776,OPI,可以
1777,OPI,物美价廉
1777,OPI,非常满意
1777,OPI,很好
1777,OPI,很薄
1778,OPI,挺好
1778,ASP,泡沫
1778,OPI,很多
1779,OPI,还行
1779,OPI,过敏了
1780,ASP,补水效果
1780,OPI,很好
1781,OPI,挺好的
1782,OPI,不错
1782,OPI,很实惠
1783,ASP,包装
1783,OPI,非常仔细
1783,ASP,发货速度
1783,OPI,非常快
1784,OPI,很好
1785,OPI,特别喜欢
1786,OPI,很舒服
1786,OPI,很柔滑
1786,OPI,不硬
1787,ASP,送货速度
1787,OPI,很快
1787,OPI,有点小贵
1788,OPI,不错
1788,OPI,很喜欢
1789,OPI,很好用
1789,OPI,遮暇
1789,OPI,棒棒的
1789,ASP,优惠活动
1789,OPI,很划算
1789,ASP,送货速度
1789,OPI,很快
1790,ASP,快递员服务
1790,OPI,很好
1791,OPI,挺好用
1791,OPI,很补水
1791,ASP,精华液
1792,OPI,不错
1792,ASP,物流
1793,OPI,超级喜欢
1793,OPI,特别舒服没有
1793,OPI,不刺激皮肤
1793,OPI,喜欢
1793,OPI,很好
1794,ASP,包装
1794,OPI,可以
1795,OPI,比较水润的
1795,OPI,比较自然
1796,OPI,蛮喜欢的
1797,ASP,物流
1797,OPI,很快
1798,OPI,便宜
1800,OPI,很好
1800,OPI,是正品
1801,OPI,补水
1801,OPI,美白
1801,OPI,保湿
1801,ASP,快递小哥服务态度
1802,OPI,挺好用的
1803,OPI,非常不错
1804,OPI,水嫩嫩的
1805,OPI,太赞了
1805,OPI,优惠
1806,OPI,很好用
1806,OPI,挺薄的
1806,OPI,很水润
1807,OPI,不错
1807,ASP,赠品
1809,OPI,不错
1809,OPI,是正品
1809,ASP,物流
1810,OPI,挺好用的
1811,OPI,挺好
1811,OPI,正品
1812,OPI,一日既往的好
1814,OPI,很好用
1814,OPI,滋润
1814,OPI,不油腻
1814,OPI,不紧绷
1814,OPI,喜欢
1815,OPI,挺好用的
1815,OPI,喜欢
1815,OPI,很自然
1816,OPI,不错
1817,OPI,很好用
1818,OPI,很喜欢
1819,OPI,非常不错
1819,OPI,淡淡的
1819,ASP,香味
1819,OPI,很自然
1820,OPI,特别实惠
1821,OPI,挺好用的
1821,ASP,隔离效果
1821,OPI,超级棒
1821,ASP,赠品
1821,OPI,比较完美
1822,OPI,不错
1822,ASP,颜色
1822,OPI,很正
1823,OPI,不错
1823,ASP,发货
1824,OPI,好用
1824,OPI,划算
1825,OPI,不错的
1825,ASP,客服态度
1825,OPI,很好
1825,OPI,很好
1825,OPI,满意
1826,OPI,没有
1827,OPI,太少
1827,OPI,还可以
1828,OPI,太简陋
1829,OPI,一般
1829,OPI,太差了
1830,OPI,特别好用
1830,ASP,发货
1830,OPI,特别快
1831,OPI,特别好用
1831,ASP,发货
1831,OPI,特别快
1832,OPI,挺干净的
1833,OPI,还不错
1834,OPI,非常好用
1835,OPI,不错
1835,OPI,不错
1836,ASP,活动
1837,OPI,还不错
1838,OPI,挺好用
1838,OPI,很柔和
1838,OPI,不紧绷
1839,ASP,补水效果
1839,OPI,不错
1840,OPI,不错
1840,OPI,物美价廉
1842,OPI,很贴心
1842,OPI,真的不错
1843,OPI,挺好的
1843,ASP,保湿
1843,OPI,很好
1843,OPI,不干
1843,OPI,很润
1844,OPI,很好
1844,OPI,很保湿
1845,OPI,还不错
1846,OPI,很合适
1847,OPI,很快
1847,ASP,速度
1847,OPI,蛮好的
1848,ASP,精华
1848,OPI,挺多的
1848,OPI,还不错
1849,OPI,不错
1850,OPI,挺好用的
1851,ASP,卸妆效果
1852,OPI,不好
1853,OPI,不错
1854,OPI,挺好用的
1855,ASP,物流速度
1855,OPI,很快
1856,OPI,不错
1857,OPI,不是粉
1857,OPI,很重
1858,OPI,挺清爽的
1858,OPI,不油腻
1859,ASP,活动
1859,OPI,好划算
1860,ASP,美白效果
1860,OPI,还是有
1861,OPI,不够好
1862,OPI,不错
1862,OPI,好评
1863,OPI,是正品
1863,OPI,很好用
1864,OPI,不错
1864,OPI,很好用
1864,ASP,快递小哥
1864,OPI,这么给力
1865,ASP,卸妆
1865,OPI,很干净
1865,OPI,温和不刺激
1865,OPI,滑滑的
1866,ASP,物流
1866,OPI,很快
1867,ASP,物流
1867,OPI,超快
1867,OPI,很好
1868,OPI,还不错
1870,ASP,赠品
1870,OPI,挺好的
1871,OPI,很不错
1871,ASP,增白效果
1872,OPI,不错
1872,OPI,挺好用的
1872,OPI,干净
1872,OPI,不紧绷
1873,OPI,很好
1873,ASP,送货
1873,OPI,快炒鸡
1873,OPI,很满意
1874,OPI,很适合
1876,OPI,自然
1876,ASP,遮瑕
1876,OPI,不是很好
1878,OPI,非常满意
1879,ASP,活动
1879,OPI,很划算
1880,OPI,太严重
1881,OPI,很好用
1881,OPI,嫩嫩的
1882,ASP,粉质
1882,OPI,服帖
1883,OPI,水水的
1883,OPI,滑滑的
1883,ASP,补水效果
1883,OPI,可以
1884,OPI,挺好用的
1885,OPI,很高
1885,OPI,很实惠
1885,OPI,很满意
1885,ASP,速度
1885,OPI,超快
1886,OPI,不错
1887,OPI,很喜欢
1888,OPI,很自然
1888,OPI,很细腻
1888,OPI,不干
1888,OPI,不过敏
1888,OPI,真的不错
1889,ASP,隔离
1890,ASP,大盒
1891,OPI,还不错
1892,ASP,活动价格
1892,OPI,还不错
1893,OPI,还不错
1894,OPI,好用
1895,OPI,清爽
1895,OPI,不油腻
1895,ASP,吸收
1895,OPI,很快
1895,OPI,方便取
1896,OPI,非常好
1897,OPI,很好
1899,ASP,服务态度
1899,OPI,一点也不好
1899,OPI,还过敏
1900,ASP,物流
1900,OPI,好给力
1900,OPI,喜欢
1901,OPI,不错
1902,OPI,还可以
1902,OPI,实惠
1903,OPI,挺不错的
1904,ASP,速度
1904,OPI,太快
1904,OPI,不错
1904,ASP,味道
1904,OPI,挺好闻的
1905,OPI,还可以
1905,OPI,间用
1906,OPI,细腻柔软
1906,OPI,用着舒服～
1906,ASP,包装
1906,OPI,很好
1907,OPI,喜欢
1907,ASP,垫妆
1907,OPI,非常好
1908,OPI,好用
1908,OPI,不紧绷
1909,ASP,活动
1909,OPI,更划算
1910,OPI,比较滋润
1911,OPI,不错
1911,ASP,颜色
1911,OPI,比较自然
1912,ASP,补水效果
1912,OPI,还不油腻
1912,OPI,好评
1913,OPI,挺好的
1914,ASP,包装
1914,OPI,没有损
1914,OPI,没有少
1916,ASP,效果
1916,OPI,不错
1916,ASP,味道
1916,OPI,淡淡的
1916,OPI,挺好闻
1917,OPI,不错
1917,OPI,很喜欢
1918,OPI,非常容易
1918,OPI,不错
1919,OPI,很快
1920,OPI,不好用
1920,OPI,没有
1921,OPI,很服帖
1921,OPI,清爽
1921,OPI,不粘
1921,OPI,喜欢
1922,OPI,不错
1922,OPI,很大的
1922,ASP,赠品
1922,OPI,物美价廉
1923,OPI,不错
1924,OPI,很满意
1925,ASP,保装盒？
1926,OPI,挺水润的
1927,OPI,好用
1927,OPI,不过敏
1928,ASP,价格
1928,OPI,非常实惠
1928,OPI,很舒服
1928,OPI,非常喜欢
1929,OPI,还可以
1930,OPI,很好
1930,ASP,价格
1930,OPI,非常实惠
1930,ASP,服务
1930,OPI,非常热情
1931,OPI,清爽
1931,OPI,不油腻
1931,OPI,很喜欢
1932,OPI,挺好的
1933,OPI,物美价廉
1933,OPI,货真价实
1933,OPI,五星好评
1934,OPI,还可以
1934,ASP,补水
1935,OPI,超级划算
1935,OPI,很舒服
1935,OPI,赞赞
1936,OPI,一般
1936,ASP,精华
1936,OPI,太少
1937,OPI,还不错
1937,OPI,还行可以
1938,OPI,不不错
1939,OPI,很不错
1940,OPI,超棒的
1941,OPI,不错
1942,ASP,活动
1942,OPI,非常合算
1942,OPI,剩余
1943,ASP,活动
1944,OPI,非常好
1945,ASP,包装
1945,OPI,是正品
1946,OPI,非常好用
1947,OPI,红肿
1948,OPI,很划算
1948,OPI,很舒服
1949,OPI,一般般
1949,OPI,很干
1949,OPI,抹不开
1949,OPI,不服帖
1950,OPI,不错
1950,ASP,包装
1950,OPI,精美
1950,ASP,日期
1950,OPI,新鲜
1952,OPI,细腻
1952,OPI,丰富
1952,OPI,轻微紧绷感
1953,OPI,还不错
1953,ASP,价格
1953,OPI,实惠
1954,ASP,赠品
1955,OPI,挺水润的
1955,OPI,很喜欢
1956,OPI,很好用
1957,OPI,是正品
1958,ASP,香味
1958,OPI,淡淡的
1958,OPI,蛮好
1958,OPI,不油腻
1958,ASP,增白效果
1959,ASP,保湿效果
1959,OPI,不错
1959,ASP,服务态度
1959,OPI,很好
1959,ASP,发货速度
1959,OPI,很满意
1960,OPI,非常好用
1960,OPI,滋润
1960,OPI,保湿
1960,OPI,不过敏
1961,ASP,物流
1961,OPI,一般
1961,ASP,快递盒
1961,ASP,包装
1962,ASP,快递
1962,OPI,挺快的
1962,ASP,包装
1962,OPI,很好
1962,ASP,快递员服务
1962,ASP,遮瑕效果
1962,OPI,不很好
1963,OPI,还没填
1964,OPI,不错
1964,ASP,赠品
1964,OPI,好用
1964,OPI,很实惠
1965,OPI,还不错
1966,ASP,快递
1966,OPI,真快
1966,ASP,包装
1966,OPI,有点简陋
1966,ASP,盒子
1966,OPI,有稍许破损
1967,OPI,非常满意
1968,OPI,比较方便
1969,OPI,不太好用
1969,OPI,太干
1970,OPI,挺好的
1970,OPI,自然
1970,OPI,不显假
1971,ASP,优惠力度
1971,OPI,很好用
1972,ASP,物流
1972,OPI,好快
1973,OPI,蛮清爽的
1974,OPI,眼周围
1974,OPI,很刺眼
1974,OPI,垃圾
1975,OPI,很明显
1975,OPI,很自然
1975,ASP,味道
1975,OPI,很不错的
1975,OPI,很清新
1975,OPI,很不错
1977,OPI,不错
1978,OPI,挺大一罐
1978,ASP,味道
1978,OPI,还行
1978,OPI,有点点白
1979,ASP,发货速度
1979,OPI,很快
1980,ASP,活动
1980,OPI,很实惠
1980,ASP,赠品
1981,OPI,很满意
1981,ASP,味道
1981,OPI,不大喜欢
1981,OPI,很舒服的
1981,OPI,很不错
1982,OPI,挺好用的
1982,OPI,比较服帖
1982,OPI,自然
1982,ASP,送过速度
1982,OPI,很快
1982,OPI,好评
1983,OPI,还可以
1983,ASP,价格
1983,OPI,优惠
1983,OPI,好评
1984,OPI,应该是正品
1985,OPI,超划算
1985,OPI,挺补水的
1986,OPI,挺好的
1986,ASP,遮瑕效果
1986,OPI,不错
1986,ASP,肤色
1986,OPI,提亮
1986,OPI,好多
1986,ASP,赠品
1987,ASP,活动
1987,OPI,挺好用的
1987,OPI,还不错
1987,OPI,很均匀
1987,OPI,小清香
1989,OPI,挺好的
1990,OPI,非常好用
1990,ASP,价格
1990,OPI,不贵
1991,OPI,很好用
1991,OPI,很适合
1992,OPI,好用
1992,OPI,好用
1992,OPI,好用
1993,OPI,不脱妆
1993,ASP,性价比
1994,OPI,很适合
1995,OPI,没有那么好
1995,ASP,味道
1995,OPI,淡淡的
1995,OPI,淡淡的还行
1996,OPI,很滋润
1996,OPI,不干
1996,OPI,还遮瑕
1997,OPI,特别喜欢
1997,OPI,特别舒服
1997,OPI,不刺激
1998,OPI,是正品
1998,ASP,味道
1998,OPI,淡淡的
1998,ASP,香味
1998,OPI,很棒
1998,OPI,很多小
1998,ASP,礼品
2000,OPI,天呐
2000,OPI,好多
2000,OPI,好实惠
2000,OPI,非常好用
2001,ASP,物流
2001,OPI,还行
2001,OPI,不太好
2001,OPI,还是不合适
2002,OPI,挺不错的
2003,OPI,非常好看
2003,OPI,不墙白
2003,ASP,颜色
2003,ASP,颜色自然
2003,ASP,外壳
2003,OPI,好看
2005,OPI,挺好的
2006,OPI,挺柔和的
2006,OPI,不刺激
2007,OPI,挺好用的
2007,ASP,保湿效果
2007,OPI,很好
2007,OPI,最好用
2008,OPI,凉凉的
2009,OPI,一般般
2010,OPI,非常好用
2011,ASP,补水效果
2011,OPI,不错
2012,OPI,很温和
2013,OPI,不错
2014,OPI,挺好的
2015,OPI,很锁水
2015,OPI,不会腻
2016,OPI,蛮干净的
2017,ASP,隔离效果
2017,OPI,滋润
2017,OPI,美白
2018,OPI,补水
2018,OPI,保湿
2018,OPI,可以
2018,OPI,五星好评
2019,OPI,很差
2019,ASP,客服态度
2019,OPI,不好
2019,OPI,没有
2020,OPI,不错
2021,OPI,不过敏
2021,ASP,味道
2021,ASP,泡沫
2022,OPI,特别好
2022,OPI,还不错
2022,OPI,没有搓泥什么的
2023,OPI,很好
2024,OPI,物美价廉
2024,ASP,发货
2024,OPI,很快
2024,OPI,五星好评
2026,ASP,清洗后效果
2026,OPI,很不错
2028,OPI,一般般
2029,OPI,好补水
2029,OPI,还可以
2029,OPI,比较轻薄
2031,OPI,特别补水
2032,OPI,细腻
2032,OPI,自然
2032,OPI,很多
2032,ASP,赠品
2032,OPI,太好
2033,OPI,挺好用
2034,ASP,卸妆
2034,OPI,很温和
2034,OPI,还不错
2034,OPI,挺舒服的
2034,OPI,很划算
2034,OPI,超级实惠
2034,OPI,很好用
2035,OPI,非常好用
2035,ASP,活动
2035,OPI,超级划算
2036,OPI,垃圾
2036,OPI,差评
2037,ASP,送货
2037,OPI,特别快
2037,OPI,非常感
2037,OPI,太划算
2038,OPI,很不错
2038,OPI,很不错呀实惠
2039,OPI,不错
2039,OPI,好用
2040,OPI,很不错
2040,ASP,味道
2041,OPI,很轻薄
2042,OPI,是正品
2043,ASP,物流
2043,OPI,很快
2043,OPI,挺不错
2044,OPI,很给力
2045,ASP,价钱
2045,OPI,挺好的
2046,OPI,一股臭
2047,OPI,还不错
2048,OPI,真的好用
2048,ASP,精华
2048,OPI,特别多
2049,OPI,评价
2049,OPI,很喜欢
2049,OPI,淡淡的
2049,ASP,香味
2049,OPI,不腻
2050,OPI,还行
2050,ASP,包装
2050,OPI,还可以
2051,OPI,很自然
2051,OPI,白的好假
2051,OPI,自然的美
2051,OPI,不错
2052,OPI,好用
2052,OPI,很服帖
2053,OPI,否正品
2054,OPI,发干
2054,OPI,严重
2055,OPI,挺好的
2056,ASP,优惠力度
2057,OPI,便宜太多了
2058,ASP,价格
2058,OPI,实惠
2058,ASP,送货
2059,OPI,不错
2059,OPI,爱妻
2059,OPI,非常喜欢
2059,ASP,快递小哥服务到位
2060,OPI,很清爽
2061,ASP,味道
2061,OPI,淡淡的
2062,OPI,难闻
2062,OPI,不会起泡泡
2063,OPI,挺好的
2065,OPI,好用
2065,OPI,特别湿润
2065,OPI,还有弹力
2065,ASP,补水效果
2065,OPI,没得
2065,OPI,细致
2065,OPI,补水
2065,OPI,神器
2066,OPI,很好
2067,OPI,很少
2067,OPI,不一样
2067,ASP,味道
2067,OPI,还勉
2067,OPI,强可以
2067,OPI,不像是正品
2068,OPI,香中带着
2068,OPI,难闻的
2068,ASP,气味
2068,OPI,不好用
2068,OPI,好用
2069,OPI,好用
2070,OPI,很严重
2071,ASP,物流
2071,OPI,超快
2071,OPI,是正品
2072,OPI,正品
2072,ASP,补水效果
2072,OPI,很好
2072,OPI,刺激
2073,OPI,特别薄
2073,OPI,很服帖
2073,OPI,容量多
2073,ASP,香味
2073,OPI,有点重
2074,OPI,好不好用
2074,ASP,包装
2074,OPI,太差
2075,OPI,很服帖
2075,OPI,挺遮毛孔的
2075,ASP,持妆效果
2075,OPI,不错
2075,OPI,没问题
2076,OPI,不错
2076,OPI,很喜欢
2077,OPI,还可以
2077,ASP,价格
2077,OPI,合理
2078,OPI,不错
2078,OPI,还可以
2078,OPI,不错
2079,OPI,很好
2079,ASP,遮暇效果
2079,OPI,不错
2079,ASP,快递
2079,OPI,很快
2079,OPI,满意
2080,OPI,很划算
2081,OPI,很服帖
2081,OPI,很好看
2081,ASP,味道
2081,OPI,香香的
2081,OPI,很不错
2082,OPI,很水润
2082,OPI,很服帖
2082,OPI,很划算
2083,OPI,还可以
2083,OPI,很好吸收
2083,ASP,盖子
2083,OPI,很蠢
2084,OPI,蛮好的
2085,OPI,好评
2086,OPI,不少
2086,ASP,客服小茜服务
2086,OPI,很好
2087,OPI,蛮好的
2088,OPI,还不错
2089,OPI,很不错
2089,ASP,价格
2089,OPI,适中
2091,OPI,好用
2092,OPI,是正品
2092,OPI,挺滋润
2092,OPI,特别方便
2092,ASP,快递
2092,OPI,非常快
2093,OPI,很好用
2094,ASP,正品
2094,OPI,很好用
2095,OPI,好用
2095,OPI,非常喜欢
2096,OPI,挺好的
2097,OPI,很补水
2098,OPI,一如既往的喜欢
2099,ASP,物流
2099,OPI,很快
2099,OPI,很满意
2100,OPI,很不错
2100,OPI,容易抹开
2100,OPI,很喜欢
2101,OPI,很多次
2101,OPI,很划算
2102,OPI,刺鼻
2102,ASP,气味
2102,OPI,不是正品
2103,ASP,包装
2103,OPI,精美
2103,OPI,物美价廉
2103,OPI,非常值
2104,OPI,很喜欢
2104,ASP,上妆
2104,OPI,特别服帖
2104,ASP,物流
2104,OPI,很快
2104,ASP,价格
2104,OPI,实惠
2105,OPI,很棒
2106,OPI,很好用
2106,ASP,快递
2106,OPI,很快
2106,OPI,是正品
2107,OPI,还不错
2107,OPI,挺自然
2107,ASP,遮瑕
2107,OPI,不太好
2108,ASP,活动价下
2108,OPI,划算
2110,OPI,不错
2110,ASP,盖子
2110,ASP,盖子设计
2110,OPI,太狗血
2110,OPI,好难盖
2111,OPI,非常好
2111,ASP,快递速度
2111,OPI,很快
2112,OPI,比较便宜
2113,OPI,过敏
2113,OPI,太干
2114,ASP,性价比
2114,OPI,很不错
2115,OPI,挺好的
2116,OPI,挺好的
2117,OPI,有点刺痛
2118,ASP,包装
2118,OPI,不好
2119,OPI,很好用
2119,OPI,很划算
2119,OPI,太满意
2120,ASP,补水效果
2120,OPI,很不错
2121,OPI,洗得干净
2121,ASP,泡沫
2121,OPI,丰富
2121,OPI,不是特紧绷
2121,ASP,物流
2121,OPI,好评
2122,OPI,超级好用
2122,OPI,非常保湿
2122,OPI,特别好
2123,OPI,还可以
2124,OPI,好用
2124,OPI,不紧绷
2124,OPI,很舒服
2125,OPI,不错用
2126,OPI,是正品
2126,ASP,补水效果
2126,OPI,很好
2127,ASP,赠品
2127,OPI,没有
2128,OPI,好用
2129,OPI,不错
2129,OPI,不会过敏
2129,OPI,比较适合
2129,ASP,价格
2129,OPI,不贵
2130,ASP,清洁度
2130,OPI,中等
2130,OPI,很柔和舒服
2130,OPI,很OK
2131,ASP,质量
2131,OPI,非常好
2132,OPI,很好
2132,OPI,很补水
2134,ASP,服务态度
2134,OPI,很好
2134,OPI,很好用
2135,ASP,包装
2135,OPI,很好用
2136,ASP,活动
2136,OPI,特别划算
2136,ASP,补水效果
2136,OPI,不错
2137,ASP,物流
2137,OPI,很快
2138,OPI,很喜欢
2138,OPI,提肤色
2138,OPI,很自然
2138,ASP,香味
2138,OPI,优然
2138,ASP,物流
2138,OPI,超快
2139,OPI,喜欢得不得了
2141,ASP,物流
2141,OPI,很快
2141,OPI,不错
2142,OPI,还不错
2143,OPI,温和型
2143,OPI,很好用
2144,ASP,补水效果
2144,OPI,非常好
2145,ASP,物流
2145,OPI,很快
2145,OPI,还不错
2146,ASP,包装
2146,OPI,不错
2147,OPI,非常好
2147,OPI,保湿
2147,OPI,贴皮肤
2148,OPI,超级贴心的
2148,ASP,服务
2148,OPI,淡淡的
2148,ASP,香味
2148,OPI,蛮保湿的
2148,ASP,赠品
2148,OPI,很好
2149,ASP,活动
2149,OPI,最合适
2150,ASP,包装
2150,OPI,挺好的
2151,OPI,很好用
2152,OPI,很好用
2152,ASP,补水效果
2152,OPI,超好的
2153,OPI,很好
2155,OPI,很好用
2155,ASP,保养
2156,ASP,包装
2156,OPI,不太好
2156,ASP,快递服务态度
2156,OPI,很好
2157,ASP,物流
2157,OPI,给力
2158,ASP,补水效果
2158,OPI,很好
2158,OPI,没有
2159,ASP,配送小哥
2159,OPI,棒棒哒
2160,OPI,香香的
2160,OPI,很好
2161,OPI,太香了
2162,OPI,非常好
2162,ASP,价钱
2162,OPI,给力
2162,OPI,还优惠
2162,OPI,心实惠
2163,OPI,很补水
2164,OPI,非常好用
2164,ASP,隔离
2165,ASP,味道
2165,OPI,太刺鼻
2165,OPI,没有泡沫
2165,OPI,不好
2166,OPI,香香的
2166,OPI,很细腻
2166,OPI,滑滑的
2166,OPI,很舒服
2167,OPI,不错
2167,OPI,很实惠
2168,OPI,滑滑的
2168,OPI,干净
2169,OPI,还可以
2170,ASP,快递
2170,OPI,真的好快
2171,OPI,是快
2172,ASP,价格
2172,OPI,没差别
2173,OPI,奇怪的
2173,OPI,奇怪的味道
2173,OPI,还可以
2174,OPI,不错
2175,OPI,一般
2175,OPI,不干净
2176,ASP,味道
2176,OPI,超级好用
2176,OPI,超级好用
2177,ASP,粉扑
2177,OPI,不怎么好
2177,OPI,不方便
2177,ASP,颜色
2177,OPI,不是很自然
2178,OPI,还行吧
2179,OPI,接受的油腻
2179,OPI,很好
2179,ASP,气味
2179,OPI,不太好闻
2180,OPI,很好用
2181,OPI,很好用
2181,OPI,好评
2182,OPI,挺便宜
2183,ASP,物流
2183,OPI,好快
2184,OPI,还可以
2184,ASP,送包装
2185,OPI,挺好的
2186,OPI,还可以吧
2187,ASP,物流
2187,OPI,是正品
2188,ASP,包装盒
2188,OPI,没有
2188,OPI,还行
2189,ASP,快递
2190,ASP,隔离
2190,ASP,香味
2190,OPI,很喜欢
2190,OPI,很淡
2191,ASP,活动
2191,OPI,挺划算
2192,ASP,发货
2192,OPI,很快
2192,OPI,省心
2192,OPI,省时
2192,OPI,省力
2193,OPI,很好用
2194,ASP,包装
2194,ASP,物流
2194,OPI,不卡粉
2194,OPI,很润
2194,OPI,很满意
2195,OPI,适合
2196,ASP,味道
2196,OPI,好闻
2197,OPI,不是太好用
2198,ASP,发货
2198,ASP,包装
2198,OPI,好看
2198,OPI,满意
2199,OPI,很划算
2200,OPI,还可以
2201,OPI,很好
2202,ASP,包装
2202,OPI,一般
2202,OPI,很精致
2202,ASP,量问
2202,OPI,不是很好
2204,OPI,有泡沫
2204,OPI,不细腻
2204,ASP,味道
2204,OPI,还行
2205,OPI,没过敏
2205,ASP,补水
2205,OPI,还可以
2205,OPI,不错
2206,OPI,不错
2206,OPI,挺好
2206,OPI,温和
2206,OPI,不刺激
2206,OPI,不错
2208,ASP,活动
2208,OPI,很便宜
2208,ASP,性价比
2208,OPI,挺高的
2208,OPI,不心疼
2209,OPI,还行
2209,ASP,价格
2209,OPI,不贵
2209,OPI,经济
2209,OPI,实惠
2210,OPI,不错
2210,OPI,很自然
2211,OPI,喜欢
2211,OPI,超级喜欢
2212,OPI,便宜点
2212,OPI,更贵
2213,OPI,超级棒
2213,ASP,补水效果
2213,OPI,挺不错
2214,ASP,物流
2214,OPI,挺快的
2214,OPI,还不错
2214,OPI,挺舒服的
2215,ASP,包装
2215,OPI,不好
2216,OPI,挺好的
2216,OPI,细腻
2216,OPI,有光泽
2216,ASP,赠品
2216,OPI,不错
2217,OPI,超划算
2217,OPI,很好
2218,OPI,不错
2219,OPI,特别开心
2219,OPI,特别好用
2220,ASP,客服
2220,OPI,耐心
2221,ASP,补水效果
2221,OPI,很好
2222,OPI,有点偏干
2222,OPI,不润
2223,OPI,挺好
2223,OPI,挺适合
2224,ASP,清洁效果
2224,OPI,还可以
2224,OPI,比较优惠些
2225,OPI,一般
2225,OPI,一般
2225,ASP,价格
2227,OPI,不错
2227,OPI,好评
2228,OPI,挺好的
2229,ASP,包装
2229,OPI,很好
2229,OPI,棒棒哒
2229,OPI,是正品
2230,OPI,不错
2230,OPI,划算
2231,OPI,很细腻
2231,OPI,有点少
2232,ASP,物流
2232,OPI,超快
2232,OPI,很好用
2233,OPI,挺显白的
2234,OPI,很不错
2234,OPI,容易推开
