1,_,是正品
800,_,很好用
801,_,过敏
802,味道,香香的
802,外观,特别漂亮
803,补水效果,真的好
803,物流,很快
803,_,非常满意
804,_,很适合
805,_,是快
806,_,很不错得
806,_,补水
806,_,不错
807,_,还不错
808,盒子,很好看
809,效果,很好
809,_,淡淡的
809,香味,_
809,价格,很美丽
810,_,很好
810,_,很舒服
811,_,学推荐
812,_,挺好用的
812,_,还可以
813,_,挺合适的
813,活动,给力
814,_,很好
815,_,好评
816,_,很好
816,_,淡淡的
816,_,喜欢的
817,_,非常好用
817,_,很薄
817,补水效果,不错
819,_,挺好用的
819,_,比较水润
819,上妆,挺容易
819,物流,很快
820,活动,很划算
821,包装,完好
822,快递,就是那么值
822,快递,_
823,物流,太给力
823,_,超级快
823,清洁能力,_
824,_,不错
824,_,很温和
824,_,不刺激
825,补水效果,棒棒哒
826,_,活动价
826,_,实惠
827,_,还不错
828,_,很好
828,_,很服帖
829,_,很喜欢
830,_,很好用
831,_,不错
831,_,非常满意
833,_,不错
833,_,很好推开
833,_,细腻
833,_,不遮暇
833,_,很好的
833,_,棒棒哒
834,速度,挺快
834,快递员,_
835,补水效果,挺好的
836,物流,很快
836,小哥,很好
837,_,是正品
838,_,还可以
838,_,不多
839,_,没有
840,_,是正品
840,_,挺好的
840,瓶装,_
841,_,挺好的
842,_,容易吸收
842,_,很好推开
842,_,含有
842,_,含有抗衰
842,_,含有抗衰老成分
842,性价比,_
843,_,很喜欢
843,_,还不错
844,_,很好
845,_,还行
846,包装,还可以
847,_,超级好用
848,_,还行吧
848,_,太香了
848,泡泡,比较少
848,_,不太喜欢
849,物流,蛮快
849,_,不错
849,_,划得
849,_,划得着
850,_,超级好用
850,_,不干
850,_,香香的
851,_,很不错
851,_,正品
852,物流,超级快
852,_,好评
852,_,很划算
852,_,便宜
852,_,好评
853,_,很实惠
854,_,不错
854,保湿,挺好的
854,快递,很快
856,没收,_
857,_,滑滑的
857,_,还不错
858,_,很好用
858,_,棒棒哒
859,_,特别油腻
859,_,轻薄
859,上妆,_
860,_,不错
860,_,随便用用
860,_,不错
861,保湿效果,挺好的
861,_,是正品
862,包装,挺好的
862,_,是正品
863,_,还可以
863,_,比较满意
864,_,还不错
864,_,很好
865,_,正品
865,_,很好
866,_,很好用
867,_,有点油
867,_,很棒
867,_,很贴心
868,快递,_
869,_,好油
869,_,好油
869,_,好油
869,_,不值得推荐
870,_,很好用
871,_,挺保湿的
871,_,有点黏腻
872,_,香香的
872,_,挺好用
873,_,还可以
873,_,不能遮暇
873,_,希望别长
874,_,很喜欢
874,赠品,好超值
874,_,很喜欢
875,_,非常好用
876,_,不错
877,_,还不错
877,_,正品
878,补水效果,非常好
878,_,水嫩嫩的
878,精华,很多
878,_,光滑
878,_,很保湿
878,_,不刺激
879,_,挺好的
879,包装,精美
879,_,漂亮
879,_,正品
880,客服,很贴心
880,_,五星好评
881,_,细腻
881,_,柔滑
881,味道,清香
881,_,么么哒
882,_,最便宜
883,_,挺好用的
884,_,很喜欢
885,_,不错
885,_,很轻薄
886,活动,不错
888,_,很好用
888,_,非常贴
888,_,补水
889,_,大爱呀
890,_,很高效
891,_,还可以
892,_,还不错
892,_,非常实惠
893,_,好用
894,_,好用
894,_,遮瑕
894,_,自然
895,快递速度,这么快
895,价格,么实惠
896,_,还行
896,_,亲民
896,价格,_
897,_,很满意
898,_,非常好用
899,_,很好
900,_,很愉
901,_,好用
902,_,好用
902,颜色,_
903,_,不错
904,_,很好用
904,_,很喜欢
905,_,不干净的
906,_,挺好
907,_,非常滋润
908,活动,物美价廉
908,_,五星好评
909,_,方便
909,设计,挺好
909,_,水不刺激
909,清洁,挺干净的
909,_,喜欢
910,_,很快
910,_,还不错
911,_,还阔以
911,_,香香的
911,_,很满意
912,快寄,很给力
914,_,很保湿
914,精华,很多
915,_,超喜欢棒棒
915,物流,超级满意
916,收货,很及时
917,_,不错
917,_,美美哒
918,酒精味,太重
918,_,有点油
918,_,很好
919,活动,特别的不错
919,_,很优惠
919,_,优惠
919,_,很多吧
921,_,还不错
922,快递,真是神速
922,活动,优惠很多
923,_,不好用
923,_,没有提亮肤色
924,_,真心不错
925,_,还不错
926,味道,没错
926,_,是正品
926,_,碎了
927,_,是正品
928,_,还可以
928,_,不足有
929,快递,很给力
930,_,还不错
931,_,好用
931,补水效果,很好
931,活动,很实惠
932,_,挺好的
932,味道,不错
932,_,挺保湿
933,_,挺好
933,味道,不过敏
933,_,补水
934,_,很好
934,_,非常喜欢
934,_,准没错
937,_,小小
938,物流,_
939,味道,比较奇怪（
939,_,轻微的黏腻感
941,_,不好用
942,_,还可以
943,_,不错的
943,性价比,很高
944,_,很服帖
944,精华,很多
944,_,很好用
944,_,不过敏
945,_,不好用
946,_,不好用
947,_,比较干
947,保湿效果,很好
948,_,还不错
949,价格,便宜
950,_,一般
950,价格,便宜
951,_,挺好吸收
951,_,不油腻
951,_,没有损
952,补水效果,不错
953,补水效果,不错
953,包装,好看
953,_,很柔软
953,_,很薄
954,_,不错
955,_,挺喜欢
955,_,很实惠
955,_,美美的
956,_,不错
957,_,有点油
958,_,还行
958,_,好推开
958,_,不舒服
960,_,还不错
960,_,挺舒服的
961,_,挺好用的
962,_,不错
962,_,很好
963,速度,很不错
963,_,棒棒哒
964,_,挺好的
964,颜色,不自然
964,_,有点假白
964,_,好少
965,_,好用
965,_,好用
965,_,挺不错
966,_,有泡沫
966,快递,不咋
966,快递,_
966,速度,_
967,_,还不错
968,_,还不错
969,_,很好用
969,物流,很快
970,_,不错
971,_,挺水嫩的
972,_,会卡粉
972,_,不自然
973,_,有点太贵了
974,_,粉严重
974,颜色,太白
975,_,很滋润
976,_,很好用
977,_,挺好用的
977,_,非常满意
978,_,挺好用的
978,_,非常满意
980,赠品,挺好用
980,_,棒棒哒
981,_,好用
981,_,经济又实惠
982,_,还不错
982,_,还可以
982,_,便宜
983,_,还可以
983,_,不黏腻
984,_,很油
984,_,不清爽
986,_,特别好用
986,_,很薄
986,_,很舒服
987,_,不错
988,_,有点小
989,_,还行
990,_,挺温和
991,_,好用
991,_,不错
992,_,挺好用的
992,_,好评
993,_,良好
993,_,无异常
993,_,喜欢
994,_,很好用
994,_,均匀肤色
994,_,好用
995,卸妆效果,很好
996,包装,一般
996,盒子,没有
996,_,希望好用
997,_,很好用
998,_,很好用
999,_,便宜不少
1000,_,一如既往的好
1001,补水效果,很好
1001,吸收,特别快
1001,价格,超值
1002,_,好用
1002,_,不刺激
1003,活动,_
1004,_,很好用
1005,_,满意
1005,_,吸收
1006,_,还可以
1008,_,好评
1009,_,好用
1009,_,很划算
1010,_,很喜欢
1010,_,很润
1011,_,不是很好用
1012,_,还不错
1012,_,好评
1012,_,很白
1013,_,很合适
1013,_,好用
1013,价格,亲民
1014,_,不错
1014,_,很好用
1015,_,中的好
1015,_,很多
1015,补水,保湿
1015,_,不油腻
1016,效果,很好
1017,_,干巴巴
1017,_,不理想
1018,_,很好用
1018,_,很香
1019,_,滋润亮白
1019,保湿,_
1020,_,应该不错
1020,瓶子,挺精致
1021,_,不错
1021,快递,很快
1022,_,蛮好用的
1022,_,超喜欢
1022,_,超满意
1023,_,挺好用的
1023,_,很细腻
1023,遮瑕效果,挺好
1024,_,挺小的
1024,_,不易脱妆
1024,_,挺自然
1025,合适,_
1026,_,清爽型
1026,_,很舒服
1027,物流,_
1027,服务态度,_
1028,_,挺划算的
1029,_,好评
1029,_,好用
1030,活动,_
1031,_,物有所值
1032,_,挺好用的
1033,精华,很多
1033,快递员服务,超好
1034,_,挺好用的
1034,提亮效果,_
1035,包装,很好
1035,_,无破损
1035,_,很喜欢
1036,_,淡淡的
1036,清香,很好闻
1037,_,非常不错
1037,_,非常好用
1038,_,挺好
1038,_,不卡粉
1039,_,便宜好用
1039,_,物美价廉
1040,_,好失望
1041,_,超级好用
1042,_,还是不错
1042,_,挺好用的
1042,_,还不错
1043,_,廉价的
1043,_,香精味
1043,上妆,不自然
1043,_,卡粉
1044,_,是正品
1044,_,不错
1045,_,很服帖
1045,保湿效果,还行
1045,_,划算
1046,快递,好快
1046,_,很好
1046,精华,很多
1047,_,不错
1048,_,特假
1049,_,水水的
1049,_,很好用
1050,_,很好用
1051,物流,很快
1051,_,很满意
1053,_,非常方便
1054,_,清爽
1054,_,不油腻
1055,包装,完好
1055,_,淡淡的
1055,清香味,还好
1056,性价比,很高
1056,_,滋润
1056,补水,保湿
1056,_,还不起脂肪粒
1056,送货,超级快
1057,_,不错
1058,_,还好吧
1058,保湿,不是那么好
1059,_,挺喜欢的
1059,_,香香的
1059,味道,好评
1060,味道,很清新
1060,_,不多
1060,_,挺细腻的
1060,清洁力度,还可以
1060,_,不紧绷
1060,_,挺温和的
1061,_,一般般
1062,_,一般般
1063,_,超赞
1063,_,大爱
1064,优惠活动,太赞了
1065,_,好评
1066,_,挺不错
1066,物流,很快
1067,发货的速度,_
1068,_,太香了
1069,_,超级好用
1069,补水效果,_
1070,服务态度,很好
1070,_,很满意
1071,_,出汗不掉妆
1072,粉质,不够细
1072,_,不够服帖
1072,味道,蛮喜欢
1072,提亮的效果,不错
1073,_,清淡
1073,_,不紧绷
1073,_,很舒服
1073,_,挺干净
1073,_,不刺激
1074,_,还不错
1075,_,山泥
1075,_,很难用
1075,_,不干净
1075,_,不是泥
1076,_,非常满意
1077,_,还不错
1078,_,喜欢
1078,_,大爱
1078,_,喜欢
1078,_,温和不刺激
1078,_,挺好用的
1079,价格,美丽
1080,_,很不错
1081,_,一般
1082,清洁力,不是太好
1082,_,起痘痘
1082,_,不适合
1083,_,很多
1083,赠品,还行
1084,_,挺好用的
1085,_,还行
1085,_,不会很白
1085,粉扑,很硬
1085,_,不好用
1086,速度,真无敌
1087,_,不理想
1087,_,不干净
1088,_,一如既往的好
1089,_,一如既往的好
1090,_,还不错
1090,_,是正品
1091,_,期新
1091,_,不错
1092,_,一般般
1093,物流,很快
1094,_,还不错
1095,_,还可以
1097,活动,实惠
1097,_,还不错
1098,_,特持久
1098,_,特别容易干
1099,_,特别好
1099,_,特补水
1099,_,喜欢
1100,_,不错
1101,物流,给力
1102,_,不错
1102,_,很多年
1103,_,还不错
1104,_,轻薄
1104,_,很好
1105,_,挺好的
1105,_,提亮肤色
1106,_,一般
1106,味道,_
1106,性价比,_
1107,_,不错
1108,_,物廉价美
1109,_,很清爽
1109,_,不错
1109,价格,很划得
1110,_,有点小惊喜
1110,_,很满意
1112,_,喜欢
1112,_,很好
1112,_,很补水
1112,_,划算
1113,_,非常满意
1114,_,好用
1115,控油效果,还可以
1115,香味,太香
1117,_,超级喜欢
1118,_,非常好
1118,_,舒服
1118,_,不过敏
1118,_,挺实惠的
1119,包装,还可以
1121,_,温合
1121,包装,_
1122,物流,好快
1122,服务态度,_
1123,_,挺好的
1123,_,正品
1123,_,挺开心
1124,物流,很快
1124,_,喜欢
1125,_,实惠
1125,袋子,很漂亮
1127,_,不错
1127,_,挺细腻的
1128,_,挺好
1128,_,淡淡
1128,香味,非常好用
1129,_,还不错
1129,发货速度,挺喜欢
1130,_,很好
1131,_,还行吧
1132,_,相当不错
1132,物流,给力
1132,_,好评
1132,_,超级好评
1133,_,挺好的
1135,_,好评
1135,_,很好
1135,_,很喜欢
1136,_,很不错
1137,_,有点干
1138,_,真心不错
1138,物流,超级快
1139,_,还不错
1139,_,很好用
1139,价格,优惠
1139,_,满意
1140,_,还不错
1140,物流,很快
1141,_,满意
1141,_,还不错
1141,_,轻薄
1141,持久效果,_
1141,发货,_
1142,_,棒棒哒
1142,_,轻薄透气
1143,卸妆效果,还好
1143,_,不油腻
1144,_,很好用
1144,物流,很快
1146,_,很好
1146,_,很划算
1147,提亮,很不错
1148,_,很好用
1149,_,很舒服
1149,_,没有一点不舒服
1149,_,好评好评
1151,_,不错
1151,保温效果,_
1151,精华液,挺多的
1152,_,挺好的
1153,外观,还不错
1154,_,不错
1155,礼品,不错
1156,_,是正品
1156,包装,有点不好
1156,_,挺环保的
1158,_,非常好用
1159,快递,很给力
1160,_,很喜欢
1162,_,是正品
1163,味道,好大不喜欢
1164,_,非常好用
1164,味道,好闻
1165,_,很好用
1165,遮暇效果,很好
1166,_,很不错
1167,价格,_
1168,_,很好用
1169,_,不好用
1170,速度,真快
1170,_,便宜
1171,_,白一大圈
1172,_,好评
1173,_,很好
1173,_,物超所值
1174,_,比较实惠
1174,补水效果,挺好
1175,_,还可以
1176,_,垃圾
1176,_,假货
1177,_,挺好的
1177,_,光滑水润
1178,_,偏干
1179,味道,太刺鼻
1179,价格,很实惠
1180,_,不错
1180,_,比较喜欢
1181,_,不错
1181,_,很满意
1182,性价比,很高
1183,_,很不错
1184,_,比较喜欢
1185,_,方旗
1185,_,还过敏
1186,包装,不错
1186,_,自然
1186,_,还好
1186,_,带尖的
1186,_,毛孔粗
1187,_,期新鲜
1187,_,特划算
1188,_,不起沫
1188,_,不怎么好用
1190,_,不服帖
1190,_,脱妆
1190,_,严重
1190,_,假白
1191,_,很清爽
1191,_,不油腻
1191,_,很喜欢
1191,_,很干净
1192,快递速度,真快
1193,_,超乎意
1193,_,好评
1193,_,赞赞赞
1193,_,赞赞赞赞赞
1194,_,便宜
1194,_,好评
1195,_,没小样
1196,_,不错
1196,_,是正品
1196,_,挺好的
1197,_,可以
1197,_,挺干净的
1198,_,超级喜欢
1199,_,是正品
1200,_,喜欢用
1200,_,比较细腻
1200,_,不油腻
1200,_,挺好的
1201,_,很好
1202,物流,相当快
1202,包装,精致
1202,_,一如既往的好
1203,物流,相当快
1203,包装,精致
1203,_,一如既往的好
1204,_,不错
1204,_,不干了
1204,_,很多
1205,_,挺好
1205,_,满意
1206,_,很喜欢
1207,_,挺好的
1208,_,不错
1209,_,很好用
1210,_,挺不错的
1210,_,很滋润
1211,物流,快又好
1212,_,便宜
1212,_,还好用
1212,_,清淡的
1212,香味,比较喜欢
1214,_,蛮不错
1215,_,很不错
1216,_,自然
1216,_,很满意
1217,补水效果,很棒
1218,_,不错
1219,_,超好用
1219,_,很水润
1219,_,真的好用
1220,_,不错
1221,_,水润
1221,_,透气
1221,_,享受
1221,_,不错
1223,_,比较水润
1223,隔离效果,很棒
1223,_,还算可以
1224,_,很细腻
1224,_,清爽
1224,_,不干燥
1226,_,很油
1227,_,还不少
1227,_,好用
1228,_,挺好的
1228,味道,清新
1228,_,滋润
1228,_,不粘腻
1229,_,很薄
1229,水分,很多
1229,_,很舒服
1229,_,清爽
1230,_,不错
1231,_,还不错
1231,价格,合理
1232,物流,很快
1233,_,挺喜欢的
1234,_,很好
1235,_,提亮
1235,_,提亮遮暇能力
1236,_,挺好的
1237,_,很实惠
1237,_,..
1238,_,挺不错
1238,包装,无损
1238,_,淡淡的
1238,清香味,_
1238,保湿效果,挺好的
1239,_,有点脏
1240,味道,很好闻
1241,物流,很快
1241,_,很好用
1242,_,很温和
1242,卸妆,很干净
1242,包装,_
1243,遮暇效果,没有
1244,_,那么好
1245,_,还不错
1246,_,不算太满意
1246,_,很干
1248,_,很好用
1249,物流,超快
1249,包装,很好
1249,_,没有破损
1249,_,希望好用
1250,_,便宜
1250,_,实惠
1251,_,可以
1251,_,挺白
1252,_,很好
1253,_,很赞
1253,_,很喜欢
1254,_,好用
1255,_,很好用
1255,_,水水的
1256,保湿效果,很好
1258,_,很好用
1258,味道,很好闻
1258,_,很喜欢
1259,_,还好红红火火恍
1260,香味,挺重的
1261,_,挺好用
1262,价格,实惠
1262,_,不会干
1262,_,间较长
1262,补妆,_
1263,_,不错
1264,_,不错
1264,_,挺多的
1265,活动,_
1265,精华液,很多
1265,补水效果,不错
1266,_,好评
1267,_,喜欢
1268,_,非常好用
1268,_,不油腻
1268,_,很清爽
1268,_,大爱
1270,_,很好用
1271,_,很不错
1271,味道,很好闻
1271,_,还保湿
1272,物流,很快
1272,_,很好
1273,_,还不错
1274,_,不是很适
1274,_,很油
1275,_,很好
1275,_,很好
1276,_,挺好的
1277,_,预想的
1277,分货,_
1277,香味,很浓
1278,_,还可以
1278,_,很实惠
1279,补水效果,很好
1280,_,好用
1280,滋润度,非常好
1280,_,不干
1280,_,不卡粉
1280,_,棒棒哒
1281,_,挺好的
1282,_,还不错
1283,_,湿润
1283,_,自然
1283,_,很好
1284,_,非常满意
1284,_,非常喜欢
1285,_,很不错
1285,_,喜欢
1285,活动,很合适
1286,补水效果,非常好
1287,_,挺满意的
1288,_,好就是好
1289,_,洗不掉
1289,_,不紧绷
1290,_,很好用
1290,_,很香
1291,_,真心不错
1292,_,还不错
1293,_,很不错
1293,_,不错
1294,_,还可以
1295,_,还不错
1296,_,很不错
1296,保湿效果,很好
1296,_,非常满意
1297,价格,实惠
1297,活动,真的赚大了
1297,_,便宜多了
1297,_,好评
1298,上妆,很不错
1298,味道,太香了
1299,_,还行
1299,_,比较方便
1300,_,刺激皮肤
1300,_,还好
1301,_,是正品
1302,_,非常好用
1304,味道,挺好闻的
1304,_,很好
1305,_,还不错
1305,价格,很划算
1305,_,好评
1306,_,不错
1308,_,不好用
1309,_,淡淡的
1309,香味,喜欢
1309,_,爱不释手了
1310,_,还可以
1311,保湿效果,特好
1311,遮瑕效果,不错
1312,_,很好用
1313,价格,挺便宜
1314,_,还不错
1315,_,不错
1316,_,不真实
1318,价格,超实惠
1319,_,好用
1320,_,速度快
1320,_,还好
1321,_,非常好
1322,物流,很快
1322,包装,无破损
1322,_,过眼神
1323,_,还没用
1325,_,很不错
1326,_,挺好
1327,补水效果,非常不错
1329,_,不错
1329,_,正不错
1330,_,不错
1330,美白效果,不是很好
1331,_,可以的
1331,_,希望不要失望
1332,_,还不错
1333,_,非常不满意
1335,_,还不错
1336,_,不错
1336,_,好用
1336,快递更,给力
1337,_,很不错
1337,_,便宜
1337,赠品,很多
1338,_,很好
1339,_,很不错
1339,_,不错
1339,_,棒棒哒
1340,味道,_
1341,_,喜欢
1341,_,还不错
1342,_,还不错
1343,_,很实惠
1344,包装,完好
1344,日期,比较新。
1345,服务,很不错
1345,_,不错
1346,_,非常好
1346,_,便宜划算
1347,_,很喜欢
1348,_,不错
1349,_,非常好用
1349,_,不油腻
1349,_,好推开
1350,_,很好用
1350,_,不浮粉
1351,快递,超快
1352,包装,蛮好的
1353,_,好用
1353,_,很服帖
1353,送货,_
1354,_,太给力
1354,_,特别好闻喜欢
1355,包装,好差劲
1356,_,很好用
1356,_,易推开
1358,_,很滋润
1359,_,不错
1359,价格,合理
1360,_,非常卡粉
1360,_,不好用
1361,赠品,挺多的
1362,_,不错
1362,_,确实好用
1362,_,特别便宜
1363,_,挺好的
1364,_,不错
1364,_,很舒服
1364,_,白些了
1364,_,可以美白
1365,_,很滋润
1365,肤色,很自然
1366,_,很喜欢
1367,_,特别好用
1368,_,很好
1368,_,很好用
1369,物流,很快
1369,盒子,有点脏
1369,_,很润
1369,_,不干
1369,_,吸收
1369,_,太干
1370,_,是正品
1370,_,很自然
1371,_,正品
1372,_,清凉
1372,_,正品
1372,_,不错
1373,_,会卡粉
1374,_,好用
1374,_,自然
1374,_,服帖
1374,_,实惠
1375,_,很优惠
1375,价格,很美丽
1375,_,很好
1376,_,可以的
1377,_,优惠
1377,_,非常满意
1378,_,很好用
1379,_,好用
1379,_,非常满意
1380,补水效果,特别好
1381,好装,不错
1382,_,很喜欢
1382,_,很喜欢满意
1383,_,很好用
1383,精华液,很多
1383,_,很实惠
1384,_,清爽
1384,_,不油腻
1384,遮瑕效果,不理想
1385,_,还不错
1385,_,很喜欢
1386,_,特别滋润
1386,_,香香的
1386,_,不厚重
1386,美白的效果,特别好用
1388,_,不错
1388,_,不油腻
1388,_,挺补水的
1388,_,滑滑的
1388,_,嫩嫩的
1389,_,不错
1389,_,好用
1389,_,超补水
1390,_,喜欢
1390,水份,_
1390,价格,合适
1391,粉质,很细腻
1392,_,不会油油的
1393,_,可以
1393,香味,不是那么冲
1393,_,可清新的
1393,_,不错
1394,_,很好
1395,_,很好用
1396,_,补水
1396,_,差不多
1397,感到效果,不错
1398,快递,很快
1398,客服态度,_
1399,包装,挺好的
1399,物流,很快
1399,_,不错
1400,_,是不是正品
1400,_,挺好用的
1401,_,差评
1402,_,还可以
1403,_,不错
1403,_,喜欢
1403,价格,_
1404,包装,没有
1404,_,真假
1404,_,很难说
1405,价格,还好用
1406,_,很好用
1406,_,不干
1406,_,提亮肤色
1407,_,很喜欢
1408,_,清爽
1408,_,不油腻
1409,_,可以
1410,价格,还不错
1413,_,很不错
1413,_,超级划算
1414,_,好用
1414,_,经常用
1415,_,很好用
1415,_,水水的
1416,_,不错
1416,包装,好看
1416,_,还不错
1418,_,还不错
1418,_,更好
1419,包装,太旧了
1420,_,物美价廉
1420,_,非常好
1420,_,非常好
1420,配送速度,特别快
1421,质量,不咋
1422,_,太腻了
1423,_,好用
1423,_,不油腻
1423,价格,实惠
1424,_,是正品
1424,_,没有激
1424,吸收,还不错
1424,_,好评
1425,_,还不错
1425,_,不卡粉
1425,价格,实惠
1427,_,还不错
1428,_,超爽
1428,_,挺喜欢的
1429,_,淡淡的
1429,香味,_
1429,泡沫,丰富
1430,包装,完好
1430,物流,很快
1431,_,白了
1432,_,很好
1432,_,很喜欢
1432,_,很保湿
1433,_,不错
1433,送货速度,很快
1434,_,轻松
1434,_,不卡粉
1434,_,很不错
1435,包装,非常精美
1436,_,不错
1437,_,很足
1437,精华液,很多
1437,_,水水的
1438,_,挺好用
1438,价格,美丽
1439,_,很好
1440,_,不会假白
1440,_,很好
1440,_,喜欢
1441,_,很好
1443,吸收,挺好
1443,_,很容易吸收
1443,_,水嫩水嫩的
1444,_,很不错
1444,卸妆水效果,不错
1444,_,不刺激
1445,_,很舒适
1445,_,非常细腻
1446,_,好用
1446,_,不卡粉
1447,_,还行
1448,_,还可以
1449,_,差差
1449,_,差差差
1449,_,不补水
1449,_,不会贪
1450,_,不错
1451,_,不是很多
1451,_,很温和
1452,赠品,_
1452,快又,给力
1453,_,很好用
1453,_,很显白
1453,_,好推开
1453,_,好评
1453,送货,很快
1454,_,特别拔干
1455,价格,便宜
1456,_,还不错
1457,_,很小
1458,_,很好
1458,物流,很给力的
1459,_,很自然
1460,_,非常好用
1461,_,不错
1462,_,挺好的
1462,物流,_
1463,_,不错
1463,_,挺好用的
1465,包装,不错的
1467,_,不错
1467,味道,_
1468,_,非常好用
1469,_,挺好用的
1470,_,很好
1471,清洁能力,一般
1472,_,是正品
1474,_,挺好用的
1475,_,五星好评
1476,味道,挺舒服的
1477,_,特别好用
1478,_,好啊
1479,_,自然色
1479,_,很相近
1480,_,挺好的
1480,_,薄薄的
1481,_,很好
1481,_,很满意
1482,_,还可以
1482,赠品,_
1483,_,很划算
1483,味道,好闻
1484,效果,不错
1485,_,不紧绷
1486,_,还行
1486,价格,_
1487,_,很好用
1487,卸妆,很干净
1487,_,温和
1487,_,不刺激
1488,_,不错
1489,_,还可以
1489,_,有点干
1490,_,挺好用的
1490,_,清爽
1490,_,不粘
1491,价格,便宜
1491,_,挺好的
1492,_,很快
1492,快递小哥态度,很好
1492,_,很快
1493,_,特别好用
1495,_,很好
1495,服务,特好
1496,_,很满意
1496,_,正品
1496,活动,很划算
1497,_,超好用
1498,_,好用
1498,_,实惠
1499,_,不错
1499,_,很水润
1500,_,挺不错
1501,_,不错
1501,_,挺好用的
1501,_,很划算
1502,_,正品
1502,_,很快
1503,_,很适合
1503,_,好评
1504,_,挺好
1505,_,不错
1505,_,太少了
1506,_,挺好用的
1506,_,很方便
1507,_,挺好用的
1507,_,挺滋润的
1507,快递小哥服务态度,_
1508,_,还不错
1509,_,不错
1509,_,很喜欢
1510,_,很好用
1511,_,非常好的
1512,补水效果,不错
1512,价格,合理
1512,快递,给力
1513,快递,超快
1513,_,很满意
1513,优惠力度,很大
1514,价格,有点小贵
1514,_,方贵
1514,_,物有所值
1515,_,很好用
1515,清洁,_
1516,_,很好用
1516,价格,不会很贵
1517,保湿,一般
1518,价格,实惠
1519,发货速度,超快
1519,_,合适
1519,保湿效果,_
1520,_,还不错
1521,活动,超级划算
1522,味道,很好闻
1523,清洁能力,干爽舒服
1524,_,好用
1524,_,不油腻
1524,_,很自然
1524,_,服帖
1525,清洁能力,很好
1525,味道,挺好闻
1525,_,挺好用的
1525,_,好评
1526,_,不喜欢
1526,_,很紧绷
1526,味道,不好
1527,_,非常好
1528,_,挺不错
1528,_,很细腻
1528,_,很自然
1529,_,很好用
1529,_,水嫩
1529,_,光泽
1529,_,不错
1529,_,超值
1530,_,挺好
1530,_,是正品
1531,_,不错
1531,活动,_
1533,活动,_
1533,价格,便宜
1533,_,很好用
1534,_,不错
1535,_,非常不错
1535,_,很喜欢
1537,_,挺好的
1537,精华液,很多
1538,_,还可以
1539,包装,_
1540,_,很喜欢
1541,成分,安全
